Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1992-11-23,1455.0,1455.0,1455.0,1455.0,0,0.0,0.0
1992-11-24,1458.4000244140625,1458.4000244140625,1458.4000244140625,1458.4000244140625,0,0.0,0.0
1992-11-25,1467.9000244140625,1467.9000244140625,1467.9000244140625,1467.9000244140625,0,0.0,0.0
1992-11-26,1459.0,1459.0,1459.0,1459.0,0,0.0,0.0
1992-11-27,1458.9000244140625,1458.9000244140625,1458.9000244140625,1458.9000244140625,0,0.0,0.0
1992-11-30,1456.4000244140625,1456.4000244140625,1456.4000244140625,1456.4000244140625,0,0.0,0.0
1992-12-01,1452.300048828125,1452.300048828125,1452.300048828125,1452.300048828125,0,0.0,0.0
1992-12-02,1446.800048828125,1446.800048828125,1446.800048828125,1446.800048828125,0,0.0,0.0
1992-12-03,1442.0999755859375,1442.0999755859375,1442.0999755859375,1442.0999755859375,0,0.0,0.0
1992-12-04,1443.199951171875,1443.199951171875,1443.199951171875,1443.199951171875,0,0.0,0.0
1992-12-07,1454.300048828125,1454.300048828125,1454.300048828125,1454.300048828125,0,0.0,0.0
1992-12-08,1480.300048828125,1480.300048828125,1480.300048828125,1480.300048828125,0,0.0,0.0
1992-12-09,1494.9000244140625,1494.9000244140625,1494.9000244140625,1494.9000244140625,0,0.0,0.0
1992-12-10,1515.0999755859375,1515.0999755859375,1515.0999755859375,1515.0999755859375,0,0.0,0.0
1992-12-11,1513.300048828125,1513.300048828125,1513.300048828125,1513.300048828125,0,0.0,0.0
1992-12-14,1525.9000244140625,1525.9000244140625,1525.9000244140625,1525.9000244140625,0,0.0,0.0
1992-12-15,1522.300048828125,1522.300048828125,1522.300048828125,1522.300048828125,0,0.0,0.0
1992-12-16,1508.5,1508.5,1508.5,1508.5,0,0.0,0.0
1992-12-17,1512.0,1512.0,1512.0,1512.0,0,0.0,0.0
1992-12-18,1529.4000244140625,1529.4000244140625,1529.4000244140625,1529.4000244140625,0,0.0,0.0
1992-12-21,1551.699951171875,1551.699951171875,1551.699951171875,1551.699951171875,0,0.0,0.0
1992-12-22,1543.5,1543.5,1543.5,1543.5,0,0.0,0.0
1992-12-23,1536.4000244140625,1536.4000244140625,1536.4000244140625,1536.4000244140625,0,0.0,0.0
1992-12-24,1547.5999755859375,1547.5999755859375,1547.5999755859375,1547.5999755859375,0,0.0,0.0
1992-12-29,1553.5,1553.5,1553.5,1553.5,0,0.0,0.0
1992-12-30,1552.300048828125,1552.300048828125,1552.300048828125,1552.300048828125,0,0.0,0.0
1992-12-31,1564.699951171875,1564.699951171875,1564.699951171875,1564.699951171875,0,0.0,0.0
